timestep,robot_id,px,py
2620,khiv8,-1.43787,0.611873,0.897909
2620,khiv9,-1.33507,0.709113,0.911531
2621,khiv0,0.42864,0.984574,-0.427279
2621,khiv1,-1.62896,-0.550135,1.75856
2621,khiv10,0.28952,-1.44395,-2.73302
2621,khiv11,-0.631121,-1.49661,-3.00915
2621,khiv12,-1.5471,0.481373,1.04514
2621,khiv13,-1.36813,-1.10178,2.25524
2621,khiv14,0.568868,0.9959,-0.665767
2621,khiv15,-0.750198,-1.57163,2.77095
2621,khiv16,1.06144,0.282561,-1.29492
2621,khiv17,0.676462,-1.18048,-2.41861
2621,khiv18,-0.356197,1.20146,0.100917
2621,khiv19,0.666789,0.894778,-0.771353
2621,khiv2,-1.56203,-0.783354,1.98684
2621,khiv20,0.866665,0.65843,-0.920921
2621,khiv21,-1.48064,0.357339,1.13011
2621,khiv22,-1.67405,-0.122248,1.52349
2621,khiv23,-1.11186,0.910276,0.663255
2621,khiv24,-0.111934,1.18208,-0.176492
2621,khiv25,0.276388,1.07865,-0.425509
2621,khiv26,0.9505,-0.823614,-2.13821
2621,khiv27,-1.40359,0.479329,1.04547
2621,khiv28,-0.870207,-1.49808,2.67242
2621,khiv29,-0.496703,-1.53834,2.98344
2621,khiv3,-0.0610282,-1.53952,-3.00247
2621,khiv4,-0.786997,1.09404,0.379408
2621,khiv5,-1.07162,-1.37069,2.5368
2621,khiv6,1.13617,-0.163136,-1.54667
2621,khiv7,1.09396,-0.430632,-1.7329
2621,khiv8,-1.43449,0.616638,0.835291
2621,khiv9,-1.33193,0.713128,0.848912
2622,khiv0,0.433192,0.982412,-0.489898
2622,khiv1,-1.63009,-0.544345,1.8022
2622,khiv10,0.28483,-1.44595,-2.79564
2622,khiv11,-0.637071,-1.49737,-2.95222
2622,khiv12,-1.54455,0.486343,0.982519
2622,khiv13,-1.37133,-1.09781,2.19262
2622,khiv14,0.573504,0.992659,-0.728386
2622,khiv15,-0.7568,-1.57136,2.70833
2622,khiv16,1.06307,0.276893,-1.25128
2622,khiv17,0.672059,-1.18441,-2.37497
2622,khiv18,-0.35112,1.20194,0.0382986
2622,khiv19,0.67104,0.890688,-0.72771
2622,khiv2,-1.56407,-0.778679,1.92422
2622,khiv20,0.86973,0.654354,-0.983539
2622,khiv21,-1.47815,0.362277,1.17375
2622,khiv22,-1.67379,-0.117155,1.46087
2622,khiv23,-1.10783,0.913395,0.600636
2622,khiv24,-0.106121,1.18108,-0.132849
2622,khiv25,0.281842,1.07615,-0.368583
2622,khiv26,0.947356,-0.828606,-2.09456
2622,khiv27,-1.40012,0.483933,1.10239
2622,khiv28,-0.875483,-1.49544,2.71607
2622,khiv29,-0.502104,-1.53728,3.04037
2622,khiv3,-0.0659746,-1.54024,-3.07837
2622,khiv4,-0.782251,1.0959,0.316789
2622,khiv5,-1.07575,-1.36787,2.4609
2622,khiv6,1.13625,-0.168234,-1.60928
2622,khiv7,1.09311,-0.435658,-1.79552
2622,khiv8,-1.43071,0.621312,0.878934
2622,khiv9,-1.32805,0.717576,0.892555
2623,khiv0,0.437997,0.979441,-0.446255
2623,khiv1,-1.63144,-0.5385,1.85913
2623,khiv10,0.279291,-1.44798,-2.752
2623,khiv11,-0.642097,-1.49827,-3.01484
2623,khiv12,-1.54145,0.491569,1.02616
2623,khiv13,-1.37479,-1.09303,2.23626
2623,khiv14,0.578326,0.98963,-0.684742
2623,khiv15,-0.762659,-1.5709,2.63243
2623,khiv16,1.06465,0.272044,-1.3139
2623,khiv17,0.668368,-1.18792,-2.43759
2623,khiv18,-0.345226,1.20219,0.0819418
2623,khiv19,0.674831,0.887276,-0.790328
2623,khiv2,-1.56614,-0.773156,1.96787
2623,khiv20,0.873024,0.649461,-0.939896
2623,khiv21,-1.47615,0.366922,1.11113
2623,khiv22,-1.67317,-0.111289,1.50451
2623,khiv23,-1.10298,0.916755,0.644279
2623,khiv24,-0.10107,1.18037,-0.195468
2623,khiv25,0.286586,1.07428,-0.431201
2623,khiv26,0.944783,-0.833008,-2.15718
2623,khiv27,-1.39709,0.488915,1.15932
2623,khiv28,-0.880129,-1.49329,2.65345
2623,khiv29,-0.506954,-1.53757,3.0973
2623,khiv3,-0.071859,-1.54065,-3.03473
2623,khiv4,-0.776655,1.09777,0.360433
2623,khiv5,-1.08035,-1.36419,2.50454
2623,khiv6,1.13606,-0.17413,-1.56564
2623,khiv7,1.09182,-0.441416,-1.75188
2623,khiv8,-1.42827,0.62617,0.93586
2623,khiv9,-1.32479,0.721547,0.829937
2624,khiv0,0.442626,0.976375,-0.389329
2624,khiv1,-1.63286,-0.533601,1.79651
2624,khiv10,0.274564,-1.44989,-2.81462
2624,khiv11,-0.646804,-1.49725,-3.09074
2624,khiv12,-1.53881,0.496493,0.963544
2624,khiv13,-1.37848,-1.0883,2.29319
2624,khiv14,0.582995,0.986012,-0.627816
2624,khiv15,-0.768131,-1.56862,2.67607
2624,khiv16,1.06618,0.266346,-1.27025
2624,khiv17,0.663892,-1.19177,-2.39395
2624,khiv18,-0.340142,1.20259,0.0193232
2624,khiv19,0.679004,0.883107,-0.746685
2624,khiv2,-1.56844,-0.767613,2.02479
2624,khiv20,0.876011,0.645327,-1.00251
2624,khiv21,-1.47356,0.37182,1.15477
2624,khiv22,-1.67281,-0.106202,1.44189
2624,khiv23,-1.09888,0.919797,0.581661
2624,khiv24,-0.0952775,1.17926,-0.151824
2624,khiv25,0.291959,1.07185,-0.387558
2624,khiv26,0.941545,-0.837939,-2.11354
2624,khiv27,-1.39477,0.493774,1.21624
2624,khiv28,-0.885354,-1.49055,2.69709
2624,khiv29,-0.511909,-1.53744,3.03468
2624,khiv3,-0.077827,-1.54126,-2.9778
2624,khiv4,-0.771032,1.09986,0.417359
2624,khiv5,-1.08516,-1.3606,2.56147
2624,khiv6,1.13606,-0.17923,-1.62826
2624,khiv7,1.09088,-0.446427,-1.8145
2624,khiv8,-1.42518,0.631207,0.873242
2624,khiv9,-1.32083,0.725921,0.87358
2625,khiv0,0.446687,0.97453,-0.332403
2625,khiv1,-1.634,-0.528736,1.72061
2625,khiv10,0.268988,-1.45182,-2.77097
2625,khiv11,-0.651891,-1.4962,-3.0471
2625,khiv12,-1.53563,0.501671,1.00719
2625,khiv13,-1.38182,-1.08445,2.23057
2625,khiv14,0.587131,0.982989,-0.690435
2625,khiv15,-0.773421,-1.56724,2.733
2625,khiv16,1.06766,0.261467,-1.33287
2625,khiv17,0.660135,-1.19521,-2.45656
2625,khiv18,-0.334245,1.20273,0.0629665
2625,khiv19,0.682728,0.879624,-0.809304
2625,khiv2,-1.57064,-0.763015,1.96217
2625,khiv20,0.879212,0.640372,-0.958871
2625,khiv21,-1.47147,0.376427,1.09216
2625,khiv22,-1.67208,-0.100348,1.48554
2625,khiv23,-1.09397,0.923064,0.625304
2625,khiv24,-0.089351,1.17833,-0.0948984
2625,khiv25,0.297503,1.06956,-0.330632
2625,khiv26,0.938424,-0.843063,-2.05661
2625,khiv27,-1.39291,0.498221,1.27317
2625,khiv28,-0.889946,-1.48834,2.63447
2625,khiv29,-0.516883,-1.53694,2.95878
2625,khiv3,-0.0828633,-1.54206,-3.04042
2625,khiv4,-0.766357,1.1019,0.35474
2625,khiv5,-1.08941,-1.35777,2.49885
2625,khiv6,1.13575,-0.185121,-1.58462
2625,khiv7,1.08949,-0.45216,-1.77085
2625,khiv8,-1.42232,0.635878,0.79734
2625,khiv9,-1.31754,0.729813,0.810961
2626,khiv0,0.450638,0.972713,-0.275477
2626,khiv1,-1.63492,-0.522909,1.76425
2626,khiv10,0.263386,-1.45397,-2.71405
2626,khiv11,-0.657552,-1.49644,-2.99017
2626,khiv12,-1.5329,0.506548,0.944568
2626,khiv13,-1.38546,-1.07981,2.27421
2626,khiv14,0.591155,0.979822,-0.766336
2626,khiv15,-0.779688,-1.56643,2.67038
2626,khiv16,1.06909,0.255742,-1.28923
2626,khiv17,0.655586,-1.19897,-2.41292
2626,khiv18,-0.329154,1.20303,0.000347908
2626,khiv19,0.686821,0.875376,-0.76566
2626,khiv2,-1.57292,-0.757574,2.00582
2626,khiv20,0.88212,0.636183,-1.02149
2626,khiv21,-1.46878,0.381284,1.1358
2626,khiv22,-1.67162,-0.0952693,1.42292
2626,khiv23,-1.08909,0.926554,0.68223
2626,khiv24,-0.0842782,1.17781,-0.157517
2626,khiv25,0.303166,1.06758,-0.273706
2626,khiv26,0.936013,-0.847556,-2.11923
2626,khiv27,-1.39024,0.502542,1.3301
2626,khiv28,-0.895118,-1.4855,2.67811
2626,khiv29,-0.522411,-1.53585,3.00242
2626,khiv3,-0.088729,-1.54269,-2.99677
2626,khiv4,-0.760836,1.10397,0.398383
2626,khiv5,-1.09415,-1.35426,2.54249
2626,khiv6,1.13565,-0.190219,-1.64724
2626,khiv7,1.08845,-0.457152,-1.83347
2626,khiv8,-1.41854,0.640419,0.840983
2626,khiv9,-1.3135,0.734111,0.854605
2627,khiv0,0.454835,0.971015,-0.338095
2627,khiv1,-1.63605,-0.517017,1.82117
2627,khiv10,0.258732,-1.45605,-2.77667
2627,khiv11,-0.662603,-1.49717,-3.05279
2627,khiv12,-1.52962,0.511674,0.988212
2627,khiv13,-1.38874,-1.0759,2.21159
2627,khiv14,0.595454,0.975762,-0.722693
2627,khiv15,-0.786083,-1.56473,2.59448
2627,khiv16,1.07048,0.250836,-1.35185
2627,khiv17,0.651765,-1.20235,-2.47554
2627,khiv18,-0.323255,1.20306,0.0439912
2627,khiv19,0.691128,0.871199,-0.708734
2627,khiv2,-1.57505,-0.752939,1.9432
2627,khiv20,0.885227,0.631168,-0.977847
2627,khiv21,-1.46661,0.385852,1.07318
2627,khiv22,-1.67078,-0.08943,1.46656
2627,khiv23,-1.08511,0.929743,0.619611
2627,khiv24,-0.0784473,1.17691,-0.113874
2627,khiv25,0.308066,1.06616,-0.336325
2627,khiv26,0.932964,-0.852606,-2.07559
2627,khiv27,-1.38877,0.507138,1.26748
2627,khiv28,-0.900473,-1.48279,2.73504
2627,khiv29,-0.527108,-1.53539,2.9398
2627,khiv3,-0.0937788,-1.5434,-3.05939
2627,khiv4,-0.756126,1.10593,0.335765
2627,khiv5,-1.09835,-1.35136,2.47987
2627,khiv6,1.13524,-0.196103,-1.60359
2627,khiv7,1.08694,-0.462857,-1.78983
2627,khiv8,-1.41575,0.645288,0.897909
2627,khiv9,-1.30992,0.738086,0.791986
2628,khiv0,0.459258,0.96923,-0.413997
2628,khiv1,-1.63728,-0.512068,1.75856
2628,khiv10,0.253232,-1.45818,-2.73302
2628,khiv11,-0.667523,-1.4973,-3.12869
2628,khiv12,-1.52705,0.516791,1.04514
2628,khiv13,-1.39229,-1.07119,2.25524
2628,khiv14,0.599936,0.971774,-0.665767
2628,khiv15,-0.791716,-1.56357,2.63812
2628,khiv16,1.07179,0.245085,-1.3082
2628,khiv17,0.647146,-1.20602,-2.4319
2628,khiv18,-0.318159,1.20326,-0.0186274
2628,khiv19,0.694977,0.867854,-0.771353
2628,khiv2,-1.57722,-0.747456,1.98684
2628,khiv20,0.888054,0.626925,-1.04047
2628,khiv21,-1.46382,0.39105,1.11682
2628,khiv22,-1.67013,-0.0834659,1.52349
2628,khiv23,-1.08033,0.933194,0.663255
2628,khiv24,-0.0733839,1.17631,-0.176492
2628,khiv25,0.312795,1.06454,-0.412226
2628,khiv26,0.930475,-0.857057,-2.13821
2628,khiv27,-1.38649,0.511018,1.19158
2628,khiv28,-0.905341,-1.48057,2.67242
2628,khiv29,-0.531921,-1.5351,2.98344
2628,khiv3,-0.0996554,-1.54391,-3.01575
2628,khiv4,-0.750566,1.1079,0.379408
2628,khiv5,-1.10302,-1.34776,2.52352
2628,khiv6,1.13504,-0.201199,-1.66621
2628,khiv7,1.08581,-0.467829,-1.85245
2628,khiv8,-1.41268,0.649345,0.835291
2628,khiv9,-1.30578,0.74232,0.835629
2629,khiv0,0.463814,0.967245,-0.489898
2629,khiv1,-1.63841,-0.506279,1.8022
2629,khiv10,0.248542,-1.46018,-2.79564
2629,khiv11,-0.673415,-1.49739,-3.08505
2629,khiv12,-1.52472,0.521986,0.982519
2629,khiv13,-1.3955,-1.06722,2.19262
2629,khiv14,0.604512,0.968307,-0.728386
2629,khiv15,-0.798178,-1.56258,2.69505
2629,khiv16,1.07332,0.239284,-1.25128
2629,khiv17,0.64326,-1.20932,-2.49452
2629,khiv18,-0.312261,1.20318,0.0250158
2629,khiv19,0.699229,0.863764,-0.72771
2629,khiv2,-1.57926,-0.742781,1.92422
2629,khiv20,0.891065,0.621852,-0.996822
2629,khiv21,-1.46116,0.39643,1.17375
2629,khiv22,-1.66985,-0.0783742,1.46087
2629,khiv23,-1.0763,0.936313,0.600636
2629,khiv24,-0.067571,1.1753,-0.132849
2629,khiv25,0.31739,1.06258,-0.488127
2629,khiv26,0.927331,-0.862048,-2.09456
2629,khiv27,-1.38417,0.515133,1.11568
2629,khiv28,-0.910633,-1.47792,2.71607
2629,khiv29,-0.53755,-1.53419,3.04037
2629,khiv3,-0.104718,-1.54453,-3.07837
2629,khiv4,-0.74582,1.10977,0.316789
2629,khiv5,-1.10716,-1.34479,2.4609
2629,khiv6,1.13451,-0.207074,-1.62257
2629,khiv7,1.0842,-0.473504,-1.8088
2629,khiv8,-1.40875,0.65374,0.878934
2629,khiv9,-1.30234,0.746085,0.773011
2630,khiv0,0.468614,0.964308,-0.446255
2630,khiv1,-1.63956,-0.501309,1.73958
2630,khiv10,0.243003,-1.46221,-2.752
2630,khiv11,-0.678513,-1.49764,3.13552
2630,khiv12,-1.5223,0.526898,0.906618
2630,khiv13,-1.39896,-1.06245,2.23626
2630,khiv14,0.609311,0.96537,-0.684742
2630,khiv15,-0.803842,-1.56176,2.63243
2630,khiv16,1.07489,0.234432,-1.3139
2630,khiv17,0.638573,-1.2129,-2.45087
2630,khiv18,-0.307162,1.20328,-0.0376028
2630,khiv19,0.703019,0.860353,-0.790328
2630,khiv2,-1.58133,-0.737257,1.96787
2630,khiv20,0.894301,0.6168,-0.939896
2630,khiv21,-1.45916,0.401119,1.11113
2630,khiv22,-1.66924,-0.0725073,1.50451
2630,khiv23,-1.07145,0.939673,0.644279
2630,khiv24,-0.06252,1.1746,-0.195468
2630,khiv25,0.322618,1.05984,-0.444484
2630,khiv26,0.924758,-0.866451,-2.15718
2630,khiv27,-1.38182,0.51891,1.03977
2630,khiv28,-0.915278,-1.47577,2.65345
2630,khiv29,-0.542612,-1.5343,3.0973
2630,khiv3,-0.110603,-1.54493,-3.03473
2630,khiv4,-0.740224,1.11163,0.360433
2630,khiv5,-1.11176,-1.3411,2.50454
2630,khiv6,1.13422,-0.212166,-1.68519
2630,khiv7,1.08297,-0.478454,-1.87142
2630,khiv8,-1.40546,0.65768,0.816316
2630,khiv9,-1.29814,0.750226,0.816654
2631,khiv0,0.473214,0.962001,-0.389329
2631,khiv1,-1.64058,-0.495499,1.78322
2631,khiv10,0.238276,-1.46413,-2.81462
2631,khiv11,-0.683803,-1.49733,-3.10402
2631,khiv12,-1.51926,0.531987,0.950261
2631,khiv13,-1.40209,-1.05842,2.17364
2631,khiv14,0.613926,0.962002,-0.747361
2631,khiv15,-0.809737,-1.56027,2.55653
2631,khiv16,1.07642,0.228735,-1.27025
2631,khiv17,0.633932,-1.2167,-2.39395
2631,khiv18,-0.301266,1.20309,0.00604051
2631,khiv19,0.707192,0.856183,-0.746685
2631,khiv2,-1.58328,-0.732544,1.90525
2631,khiv20,0.897281,0.612662,-1.00251
2631,khiv21,-1.45674,0.405877,1.15477
2631,khiv22,-1.66887,-0.0674208,1.44189
2631,khiv23,-1.06735,0.942715,0.581661
2631,khiv24,-0.0567272,1.17349,-0.151824
2631,khiv25,0.327211,1.05763,-0.507103
2631,khiv26,0.92152,-0.871382,-2.11354
2631,khiv27,-1.37879,0.523051,0.963873
2631,khiv28,-0.920503,-1.47303,2.69709
2631,khiv29,-0.547606,-1.53413,3.03468
2631,khiv3,-0.115676,-1.54545,-3.09734
2631,khiv4,-0.735443,1.11341,0.297814
2631,khiv5,-1.11585,-1.33805,2.44192
2631,khiv6,1.13358,-0.21803,-1.64154
2631,khiv7,1.08126,-0.484097,-1.82778
2631,khiv8,-1.40144,0.662,0.859959
2631,khiv9,-1.29402,0.754581,0.87358
2632,khiv0,0.477963,0.959401,-0.332403
2632,khiv1,-1.64163,-0.490509,1.72061
2632,khiv10,0.2327,-1.46605,-2.77097
2632,khiv11,-0.68872,-1.49736,3.11654
2632,khiv12,-1.51602,0.537137,1.00719
2632,khiv13,-1.40546,-1.05358,2.21728
2632,khiv14,0.618667,0.958974,-0.703718
2632,khiv15,-0.81537,-1.55885,2.60017
2632,khiv16,1.0779,0.223856,-1.33287
2632,khiv17,0.63017,-1.22014,-2.45656
2632,khiv18,-0.295267,1.2031,0.0629665
2632,khiv19,0.710917,0.8527,-0.809304
2632,khiv2,-1.58524,-0.726982,1.94889
2632,khiv20,0.899998,0.608466,-1.07842
2632,khiv21,-1.45468,0.410458,1.09216
2632,khiv22,-1.66815,-0.0615667,1.48554
2632,khiv23,-1.06244,0.945982,0.625304
2632,khiv24,-0.0516904,1.17269,-0.214443
2632,khiv25,0.332382,1.05479,-0.463459
2632,khiv26,0.918864,-0.875735,-2.17616
2632,khiv27,-1.37565,0.526913,0.887971
2632,khiv28,-0.925095,-1.47082,2.63447
2632,khiv29,-0.55258,-1.53362,2.95878
2632,khiv3,-0.121568,-1.54574,-3.0537
2632,khiv4,-0.729813,1.11517,0.341457
2632,khiv5,-1.12038,-1.33427,2.48556
2632,khiv6,1.13313,-0.224012,-1.58462
2632,khiv7,1.07994,-0.489023,-1.8904
2632,khiv8,-1.39808,0.66588,0.79734
2632,khiv9,-1.29072,0.758468,0.810961
2633,khiv0,0.482644,0.957399,-0.275477
2633,khiv1,-1.64254,-0.484681,1.76425
2633,khiv10,0.227937,-1.46787,-2.83359
2633,khiv11,-0.694504,-1.4972,-3.123
2633,khiv12,-1.51328,0.542004,0.944568
2633,khiv13,-1.40851,-1.04949,2.15467
2633,khiv14,0.623341,0.955784,-0.766336
2633,khiv15,-0.821712,-1.55751,2.53755
2633,khiv16,1.07932,0.218131,-1.28923
2633,khiv17,0.626318,-1.22333,-2.53247
2633,khiv18,-0.290175,1.20339,0.000347908
2633,khiv19,0.71501,0.848452,-0.76566
2633,khiv2,-1.5871,-0.722233,1.88627
2633,khiv20,0.90282,0.603286,-1.03477
2633,khiv21,-1.45201,0.415294,1.1358
2633,khiv22,-1.66769,-0.056488,1.42292
2633,khiv23,-1.05829,0.948945,0.562685
2633,khiv24,-0.0459198,1.17147,-0.1708
2633,khiv25,0.337737,1.05208,-0.406533
2633,khiv26,0.915532,-0.880604,-2.13251
2633,khiv27,-1.37178,0.531261,0.931614
2633,khiv28,-0.930267,-1.46798,2.67811
2633,khiv29,-0.558301,-1.53257,3.00242
2633,khiv3,-0.127547,-1.54624,-2.99677
2633,khiv4,-0.724999,1.11685,0.278839
2633,khiv5,-1.12512,-1.33059,2.54249
2633,khiv6,1.13302,-0.22911,-1.64724
2633,khiv7,1.07811,-0.494633,-1.84675
2633,khiv8,-1.39407,0.670251,0.840983
2633,khiv9,-1.28667,0.762766,0.854605
2634,khiv0,0.487407,0.955966,-0.338095
2634,khiv1,-1.64349,-0.479671,1.70163
2634,khiv10,0.222325,-1.46969,-2.78995
2634,khiv11,-0.699574,-1.49697,3.09757
2634,khiv12,-1.50999,0.547106,0.988212
2634,khiv13,-1.41179,-1.04459,2.19831
2634,khiv14,0.628079,0.952523,-0.722693
2634,khiv15,-0.827354,-1.55607,2.5812
2634,khiv16,1.08072,0.213225,-1.35185
2634,khiv17,0.621502,-1.22674,-2.48882
2634,khiv18,-0.284276,1.20342,0.0439912
2634,khiv19,0.718708,0.844857,-0.828279
2634,khiv2,-1.58896,-0.716635,1.92991
2634,khiv20,0.905861,0.598114,-0.977847
2634,khiv21,-1.44983,0.419859,1.07318
2634,khiv22,-1.66685,-0.0506488,1.46656
2634,khiv23,-1.05332,0.952119,0.606329
2634,khiv24,-0.0400121,1.17042,-0.113874
2634,khiv25,0.342407,1.05004,-0.469152
2634,khiv26,0.912794,-0.884906,-2.19513
2634,khiv27,-1.36793,0.535704,0.98854
2634,khiv28,-0.935026,-1.46549,2.6155
2634,khiv29,-0.563394,-1.53241,3.05934
2634,khiv3,-0.132597,-1.54695,-3.05939
2634,khiv4,-0.719337,1.1185,0.322482
2634,khiv5,-1.12931,-1.32769,2.47987
2634,khiv6,1.1326,-0.234995,-1.60359
2634,khiv7,1.07645,-0.500398,-1.78983
2634,khiv8,-1.39006,0.674718,0.897909
2634,khiv9,-1.28331,0.766596,0.791986
2635,khiv0,0.491963,0.954426,-0.413997
2635,khiv1,-1.64429,-0.473827,1.74527
2635,khiv10,0.217529,-1.47142,-2.85257
2635,khiv11,-0.704802,-1.49639,3.14121
2635,khiv12,-1.50716,0.551925,0.925593
2635,khiv13,-1.41476,-1.04044,2.13569
2635,khiv14,0.632575,0.948957,-0.785312
2635,khiv15,-0.833139,-1.55428,2.51858
2635,khiv16,1.08203,0.207474,-1.3082
2635,khiv17,0.61672,-1.23036,-2.4319
2635,khiv18,-0.279181,1.20362,-0.0186274
2635,khiv19,0.72273,0.840521,-0.784636
2635,khiv2,-1.59073,-0.711852,1.8673
2635,khiv20,0.908682,0.593867,-1.04047
2635,khiv21,-1.44706,0.424653,1.11682
2635,khiv22,-1.66629,-0.0455798,1.40394
2635,khiv23,-1.04911,0.955003,0.54371
2635,khiv24,-0.03495,1.16981,-0.176492
2635,khiv25,0.347683,1.0474,-0.425509
2635,khiv26,0.909371,-0.88971,-2.15149
2635,khiv27,-1.36467,0.540323,1.04547
2635,khiv28,-0.94016,-1.46254,2.65914
2635,khiv29,-0.568376,-1.53204,2.99673
2635,khiv3,-0.138474,-1.54746,-3.01575
2635,khiv4,-0.713638,1.12038,0.379408
2635,khiv5,-1.13398,-1.32409,2.52352
2635,khiv6,1.13241,-0.24009,-1.66621
2635,khiv7,1.07531,-0.505368,-1.85245
2635,khiv8,-1.38664,0.679364,0.835291
2635,khiv9,-1.27919,0.770816,0.835629
2636,khiv0,0.496537,0.952459,-0.489898
2636,khiv1,-1.64531,-0.467914,1.8022
2636,khiv10,0.211883,-1.47314,-2.80893
2636,khiv11,-0.709782,-1.4961,3.07859
2636,khiv12,-1.50378,0.556974,0.969236
2636,khiv13,-1.41794,-1.03548,2.17933
2636,khiv14,0.637109,0.94539,-0.741668
2636,khiv15,-0.838707,-1.55263,2.56222
2636,khiv16,1.08333,0.202542,-1.37082
2636,khiv17,0.61283,-1.23366,-2.49452
2636,khiv18,-0.273282,1.20354,0.0250158
2636,khiv19,0.726388,0.836624,-0.847254
2636,khiv2,-1.59248,-0.706219,1.91094
2636,khiv20,0.911693,0.588794,-0.996822
2636,khiv21,-1.4448,0.429178,1.0542
2636,khiv22,-1.66534,-0.0397575,1.44759
2636,khiv23,-1.04408,0.958082,0.587353
2636,khiv24,-0.0300232,1.16896,-0.252394
2636,khiv25,0.352317,1.04527,-0.488127
2636,khiv26,0.906058,-0.894712,-2.09456
2636,khiv27,-1.36144,0.545169,1.10239
2636,khiv28,-0.944749,-1.46007,2.59652
2636,khiv29,-0.573662,-1.5317,3.04037
2636,khiv3,-0.144429,-1.54819,-2.95882
2636,khiv4,-0.708889,1.12224,0.316789
2636,khiv5,-1.13812,-1.32111,2.4609
2636,khiv6,1.13188,-0.245966,-1.62257
2636,khiv7,1.0737,-0.511043,-1.8088
2636,khiv8,-1.38357,0.684178,0.878934
2636,khiv9,-1.27575,0.774581,0.773011
2637,khiv0,0.500999,0.950092,-0.446255
2637,khiv1,-1.64645,-0.462943,1.73958
2637,khiv10,0.206204,-1.47507,-2.752
2637,khiv11,-0.714967,-1.49542,3.12224
2637,khiv12,-1.50087,0.561743,0.906618
2637,khiv13,-1.42135,-1.03054,2.23626
2637,khiv14,0.641507,0.941724,-0.804287
2637,khiv15,-0.84444,-1.5507,2.4996
2637,khiv16,1.08453,0.196767,-1.32718
2637,khiv17,0.608142,-1.23724,-2.45087
2637,khiv18,-0.268184,1.20364,-0.0376028
2637,khiv19,0.730328,0.832173,-0.803611
2637,khiv2,-1.59446,-0.700555,1.96787
2637,khiv20,0.91444,0.584497,-1.05944
2637,khiv21,-1.44193,0.433926,1.09785
2637,khiv22,-1.66469,-0.0346999,1.38497
2637,khiv23,-1.03982,0.960886,0.524735
2637,khiv24,-0.024302,1.16752,-0.20875
2637,khiv25,0.357542,1.04253,-0.444484
2637,khiv26,0.903478,-0.89911,-2.15718
2637,khiv27,-1.35909,0.549663,1.03977
2637,khiv28,-0.949826,-1.45703,2.64016
2637,khiv29,-0.578637,-1.53124,2.97775
2637,khiv3,-0.149449,-1.54908,-3.02144
2637,khiv4,-0.704149,1.12383,0.240888
2637,khiv5,-1.14273,-1.31742,2.50454
2637,khiv6,1.13159,-0.251057,-1.68519
2637,khiv7,1.07247,-0.515993,-1.87142
2637,khiv8,-1.38025,0.68884,0.816316
2637,khiv9,-1.27155,0.778723,0.816654
2638,khiv0,0.505624,0.94725,-0.389329
2638,khiv1,-1.64747,-0.457133,1.78322
2638,khiv10,0.201474,-1.47697,-2.81462
2638,khiv11,-0.720007,-1.49398,3.05962
2638,khiv12,-1.49739,0.566738,0.950261
2638,khiv13,-1.42447,-1.02651,2.17364
2638,khiv14,0.646051,0.937617,-0.760644
2638,khiv15,-0.85006,-1.54787,2.54325
2638,khiv16,1.08573,0.191812,-1.3898
2638,khiv17,0.604195,-1.24047,-2.51349
2638,khiv18,-0.262288,1.20345,0.00604051
2638,khiv19,0.734474,0.827836,-0.746685
2638,khiv2,-1.5964,-0.695839,1.90525
2638,khiv20,0.917354,0.579368,-1.0158
2638,khiv21,-1.43959,0.438408,1.03523
2638,khiv22,-1.66363,-0.0288967,1.42861
2638,khiv23,-1.03473,0.963868,0.568378
2638,khiv24,-0.0184383,1.16626,-0.151824
2638,khiv25,0.362947,1.03993,-0.387558
2638,khiv26,0.900738,-0.903291,-2.23308
2638,khiv27,-1.35594,0.554477,1.08342
2638,khiv28,-0.955074,-1.45412,2.69709
2638,khiv29,-0.584086,-1.53055,3.02139
2638,khiv3,-0.154409,-1.54971,-3.09734
2638,khiv4,-0.698429,1.12527,0.284531
2638,khiv5,-1.14681,-1.31437,2.44192
2638,khiv6,1.13095,-0.256921,-1.64154
2638,khiv7,1.07076,-0.521636,-1.82778
2638,khiv8,-1.37726,0.693626,0.859959
2638,khiv9,-1.26803,0.782422,0.754035
2639,khiv0,0.509994,0.945161,-0.332403
2639,khiv1,-1.64852,-0.452143,1.72061
2639,khiv10,0.195898,-1.4789,-2.77097
2639,khiv11,-0.725342,-1.49273,3.10326
2639,khiv12,-1.4944,0.571455,0.887642
2639,khiv13,-1.42784,-1.02167,2.21728
2639,khiv14,0.650326,0.934232,-0.823262
2639,khiv15,-0.855451,-1.54647,2.60017
2639,khiv16,1.08683,0.186015,-1.34615
2639,khiv17,0.59944,-1.24396,-2.46985
2639,khiv18,-0.257188,1.20345,-0.0565781
2639,khiv19,0.738193,0.824347,-0.809304
2639,khiv2,-1.59837,-0.690278,1.94889
2639,khiv20,0.920019,0.57502,-1.07842
2639,khiv21,-1.43662,0.443109,1.07887
2639,khiv22,-1.66276,-0.0229615,1.48554
2639,khiv23,-1.02966,0.967075,0.625304
2639,khiv24,-0.013403,1.16545,-0.214443
2639,khiv25,0.368488,1.03763,-0.330632
2639,khiv26,0.897141,-0.907966,-2.18944
2639,khiv27,-1.3535,0.558926,1.0208
2639,khiv28,-0.959678,-1.45187,2.63447
2639,khiv29,-0.589071,-1.52995,2.95878
2639,khiv3,-0.1603,-1.55001,-3.0537
2639,khiv4,-0.692664,1.12693,0.341457
